id,text,rating,author,date,source
yandex_035,"Были в августе, изначально планировали посетить другое заведение из их же проекта, но выбрали все же Галки. Остались ооочень довольны! Концепция стаи поддерживается официантами в речи и культуре заведения. Очень круто, что вы вовлекаете посетителей в концепцию. Пространства не много, но есть разделение на зоны по высоте посадки и декору, можно выбрать. Куча интересных деталей, которые цепляют взгляд. Официант нам попался потрясающий, рассказал все о блюдах и как именно у них принято кушать то или иное блюдо, даже просто рассказ вызывал аппетит. Еда вкусная, мы не смогли отдать предпочтение чему то конкретному, понравилось все! Обязательно вернёмся еще!",5,ЕваДД,2025-09-16,Yandex
yandex_036,"Это волшебное место открыли для меня подруги! Такого индивидуального подхода давно не встречала, от подбора коктейлей до выбора блюд! Официант с каждой обсудил вкусовые пристрастия и все остались довольны своим выбором! Гребешки это очень вкусно, ну а осьминог просто чудо, гастрономический оргазм был получен🫠Благодарю весь коллектив данного заведения за прекрасный вечер!",5,Oscorpik777,2025-09-05,Yandex
yandex_037,"Потрясающая кухня. Всё очень вкусно и относительно такого качества недорого. Обслуживание хорошее, официанты вежливые, меню знают, могут помочь с выбором, блюда подают быстро. Андеграундную атмосферу попытались создать за счёт интерьера, освещения и музыки. На мой взгляд, если бы меню отражало общую идею,  проект выглядел бы более гармоничным, но в целом заведение достойное .",5,ЮлияЛ,2025-09-17,Yandex
yandex_038,"Любимый ресторан. Бенедикт с лососем и Бамбл на завтраке - лучшие в Москве. Интересное меню, вкусно, приятный сервис в дружеском формате. Люблю этот ресторан очень, отмечаем дни рождения, праздники и просто ходим завтракать/обедать/ужинать",5,ленаш,2025-08-15,Yandex
yandex_039,"Этот бар навсегда в моем сердце. Он был обнаружен мной абсолютно случайно, в момент прогулки по улочкам Москвы. Тогда у меня не получилось посетить это заведение, но спустя время я все же  заглянула в этот отдельный маленький мирок, и он прямо-таки пленил меня, запав в душу своей бесподобной атмосферой. Еда здесь очень вкусная, коктейли просто фантастика. Особенно хотелось бы отметить замечательного официанта Андрея, он замечательный сотрудник и приятный собеседник. Счастья и процветания этому заведению и его сотрудникам 🫶",5,МарияК.,2025-09-13,Yandex
yandex_040,"**⭐️ 5/5 | Отличное место для ужина!**  

Остались в полном восторге от этого ресторана! Атмосфера очень уютная, интерьер стильный, а обслуживание на высшем уровне. Персонал внимательный и дружелюбный, всегда готов помочь с выбором блюд.  

Кухня просто восхитительная! Все блюда свежие, вкусные и красиво поданы. Особенно понравилось [название блюда] – настоящий шедевр! Десерты тоже бесподобные, советую попробовать [название десерта].  

Отдельное спасибо за отличную винотеку/коктейльную карту – напитки идеально дополнили ужин. Цены вполне соответствуют качеству, ощущение, что каждая копейка потрачена с пользой.  

Обязательно вернемся снова и порекомендуем друзьям! Спасибо за прекрасный вечер!",5,golybev109,2025-04-25,Yandex
yandex_041,"Очень очень вкусное местечко. Бронируйте столы заранее - народу как селедок в бочке. Очень крутые официантки и бармены - они слушают и слышат то что им говоришь, их рекомендации действительно то что хочешь получить. Очень вкусная еда за вменяемый прайс. Красивая подача, хорошие порции. Очень вкусные коктейли. Настоятельно рекомендую к посещению.",5,Тызаходиесличто.,2025-08-21,Yandex
yandex_042,"Однозначно РЕКОМЕНДУЮ! 
Блюда просто ТОП! Я не ожидала. 
Сервиче из гребешка с клубникой вкусно, отлично освежает и раскрывает вкусовые рецепторы. Подача у него с изюменкой-сами проверьте)
Ребра не пробовала, но ценитель кости облизывал🤭
Говяжьи щечки с картофелем под соусом и сыром отличные! 
Нет фото, но оооооооооочень советую баклажан с трюфелем, это просто невероятно вкусно, совершенно необычно и хочется еще!
Пончики - нет слов, от одной мысли слюни потекли🤤 

Атмосфера камерная, полумрак, много гостей, шумно, музыкально, приятно. 

Персонал молодцы, меню знают, рассказывают очень аппетитно!)

Минус. Мне тесно в таких местах.
И с одним блюдом накосячили. Сильно. За это минус звезда. Но я это оставлю между нами)

Приду еще однозначно!!!",4,SofiRa,2025-08-23,Yandex
yandex_043,"Вау! Праздник живота на 100%.
С супругом попробовали миньон, дорадо, салат с говядиной, баклажан, паштет из кролика, трюфель, всё это под сопровождением белого новозеландского🤭☺️
Обязательно вернёмся! 
Десерт на фото 🥰",5,Katerina,2025-05-31,Yandex
yandex_044,"Интересное, атмосферное место. Классный персонал, который расскажет обо всем, начиная от кухни и закачивая барной картой. Салат с говядиной великолепен, варенка с брусникой топчик. Рекомендую к посещению.",5,НютаГ,2025-06-23,Yandex
yandex_045,"Одно из моих любимых заведений! Атмосфера, кухня, официанты супер. Сегодня хочу выделить особенно официанта Славу, мы забыли наушники и через 5 минут нам позвонили сказали о потери. Очень приятно что в таком месте работают хорошие люди. 

Сегодня также удалось попробовать карпаччо с трюфелем, очень рекомендую",5,АртёмЗубарев,2025-08-31,Yandex
yandex_046,"Это наше самое любимое место! Всегда вкусно! Рекомендуем тартары, все! Стейк миньон просто отвал башки, трюфельный хумус, креветки бомба! По коктейлям спрашивайте барменов и официантов, они всегда попадают в сердечко! Последние два раза нашим официантом была девушка Анастасия, просто восторг! 10/10! Сориентировала по меню и предложила просто восхитительные коктейли! Спасибо ей большое, прекрасно провели вечер!",5,МариамЯ.,2025-06-01,Yandex
yandex_047,"Невероятное гнездышко! Вечером в четверг все было занято! Обязательно бронируйте. Невероятно вкусная кухня, при том, вкусное абсолютно все, от лепешек до стейков. Безалкогольные коктейли стали настоящей находкой, а красное вино приятно удивило своей экзотичностью. Очень приятный и общительный персонал и вайбовая атмосфера. Прекрасно отметили день рождения,  спасибо! 
P.S. не забудьте попробовать десерты! Обязательно! Они невероятны",5,Dayki,2025-08-22,Yandex
yandex_048,"Отличное заведение, хорошая атмосфера, очень вкусные блюда. Безумно понравился салат с говядиной. Еще брали какое то теплое блюдо с говядиной, оно тоже было вкусным
Очень вежливые и учтивые официанты, знают что продают, поинтересовались нет ли у нас аллергии на какие то продукты, а такое редкость, что интересуются.
Единственное очень громкая музыка и лучше бронировать заранее, людей там очень много))",5,Михаил,2025-05-05,Yandex
yandex_049,"Уютное заведение с оригинальной авторской кухней. Ассортимент блюд достаточно широк, однако учтите, что меню может отличаться от представленного на платформе Яндекс.Карты. Обслуживающий персонал дружелюбен и оперативно справляется со своими обязанностями. Приятно удивляет подборка музыкального сопровождения — звучит расслабляющая электронная музыка.",5,МарковД.,2025-06-03,Yandex
yandex_050,"Красивая подача блюд, вкусно, очень порадовало, что обслуживающая меня девушка поинтересовалась про аллергию.  Хорошая коктельная карта. Вроде людей много, но никто никому не мешает и гости  приятные",5,ОльгаК.,2025-09-01,Yandex
yandex_051,"Около трех лет я и моя друзья в стае с Галками! Большое спасибо Вам за атмосферу и настроение, которые вы создаёте. Всегда вкусно, чисто, вежливо и интересно! Многократно водил всех друзей, маму, сестер, сам хожу, все в восторге! Бывает не протолкнуться и не попасть, но это свойственно хорошему месту в центре Москвы!",5,ЯрославШиршов,2025-08-22,Yandex
yandex_052,"Очень классное заведение! Находится в укромном месте на Тверской в переулке. Очень вкусная паназиатская кухня, суперские коктейли и необычная уютная атмосфера. Само заведение в подвале и немного темновато, но в этом есть свой шарм. Летом на улице тоже есть столы. Если вам захочется покурить, то вам могут даже скрутить самокрут!",5,АртёмПылаев,2025-06-07,Yandex
yandex_053,"В целом заведение понравилось, нашли не сразу. Мы пришли с подругой без брони, ранним вечером в будний день, при этом  были единственные 2 места за баром на 1,5 часа. Кухня не впечатлила, пицца классная, живая 😂 (см.видео), а напитки понравились все, что брали. Персонал отзывчивый и приятный. За баром сидеть оказалось максимально неудобно.",4,Александра,2025-05-02,Yandex
yandex_054,"Вкусные коктейли, классная нетривиальная атмосфера, понравился дизайн и подача блюд. Ценник приемлемый, комфортный.",5,M.,2025-05-18,Yandex
yandex_055,"Не ожидали, что так будет вкусно ! Каждое блюдо ооочень понравилось. Интерьер мрачноват, на любителя, но ради еды придем обязательно еще . Цены для таких авторских блюд очень даже приятные.",5,Татьяна,2025-06-13,Yandex
yandex_056,"Очень темное и тесное помещение, сразу ощутила.. смесь запахов, духота. Столы стоят очень тесно, нас двоих посадили буквально за столик к двум девушкам рядом. Хотя мы были в 17.30, на улице еще светло, в подвале темень🙄 
Салат с крабом был хорош, а вот дорада была во первых сухая, во вторых плавала в сиропе (каком-то сладком соусе), совершенно не украшал этот соус рыбу и к чему столько сахара?
Ну я так понимаю что у места есть свои поклонники, я попала туда случайно, абсолютно не моё заведение.",4,ЮлияТимофеева,2025-08-13,Yandex
yandex_057,"Приятные впечатления от заведения начинаются с момента резервации, который проходит максимально просто и понятно, с последующими напоминаниями в сообщениях. Заведение хоть и находится в подвале, но вовсе не подаёт признаков сырости, предлагая приятный, умеренный запах. Коктейли приятно удивили, в особенности удивило мясо!! Подача отменная",5,СемёнХовал,2025-05-20,Yandex
yandex_058,"Хороший ресторан! Вкусное интересное меню, красивый интерьер, заботливый персонал. Отличное местоположение. 
Вкуснейшие закуски, пицца римская отличная , ну и конечно замечательный крем брюле с лаймовым сорбетос и джемом из смородины! 
Рекомендую посетить при случае.",5,VadimYurovsky,2025-09-12,Yandex
yandex_059,"Любопытное место. Первая реакция: не понравилось - шумно, многолюдно, тесно и темно.
Но обслуживание отличное.
Блюда красивые и вкусные.
Переживала, что двух часов не хватит, но нет - всё ок. 
Заведение понравилось!",5,ЮлияА,2025-04-30,Yandex
yandex_060,"Отлично: вкусно, свежо, аутентично и еще множетство прилагательных:) 
В целом, интересное место с хорошей кухней и обслуживанием. Лучшим подтверждением моих слов является полная посадка во вторник) однозначно рекомендую к посещению, (только столик не забудьте забронировать!)",5,Егор,2025-07-31,Yandex
yandex_061,"Товарищи очень стараются и у них прям отлично получается! Про меню расскажут, на что похож вкус расскажут, лушчие коктейли из сезона оставят. Если нет в меню старых позиций, но есть ингредиенты и вы сможете достаточно хорошо описать что это было раньше - попробуют повторить. Атмосфера внутри самого заведения приятная, поделена на несколько зон, но все же оч плотная посадка и многолюдно, тут на любителя, мне такое не очень нравится, но качество блюд перекрывает все с лихвой. Обязательно бронируйте заранее.",5,АрсенийК.,2025-05-31,Yandex
yandex_062,"Очень интересное место. Ощущение когда входишь, что ты где то в Австрии. Блюда и коктейли очень вкусные, обслуживание приятное.  Мы сидели за общим столиком, рядом постоянно менялись компании, но атмосфера такая- что что никого кроме своих людей ты не замечаешь. Очень интересно смотрится сеновал. Однозначно рекомендую!",5,БашмачокХрустальный,2025-04-30,Yandex
yandex_063,"Что можно сказать, очень интересное место!
Оригинальные блюда, интересные сочетания и подача. 
Вкусные коктейли.

Все занято. Надо бпонить заранее.",5,allexe,2025-04-14,Yandex
yandex_064,"Всё просто шедеврально. Классная подача коктелей, которые очень вкусные, очень вкусная еда, особенно понравилась пицца. Отдельно отмечу шикарный сервис, взаимодествовали с 2-3 официантами и все были очень дружелюбные, рассказывали о коктелях, историю заведения и т.д. В общем прекрасное впечатление от места.",5,НикитаЛевчук,2025-08-24,Yandex
yandex_065,"Само место понравилось своей атмосферой, интерьером, музыкой. 
Что не понравилось: слишком темно в зоне раздевалки, с трудом видно вешалку и куда вешать, некуда поставить сумочку, чтобы освободить руки и переодеться.
Главное разочарование: обслуживание. Официант, принеся блюда, не уточнил где какое. Просто поставил на середину стола и ушёл. Пришлось звать его и уточнять, т.к меню без картинок, а как что выглядит мы не знали. Также официант не поставил на стол салфетки, снова пришлось напоминать. При оплате официант не напомнил про бонусную карту. В связи с чем, не смогли расплатиться бонусами и накопить их. Отменить оплату и провести её заново персонал отказался. 
Как и писала выше, не понравилась презентация меню. Названия блюд красивые, но не ясно, что за ними скрывается, т.к не пишутся ингредиенты и вес порции. Ну, и без картинок, что не вызывает аппетита",3,АнастасияЧертенкова,2025-09-29,Yandex
yandex_066,"Была несколько раз. Первый раз понравилось, но тогда была очень голодна нас обслуживал приятный официант. Второй раз заказывал трюфельный хумус с бататом- блюдо вообще ни о чем уж точно не за свои деньги. Очень жирно и пресно вкус какой-то есть слабый но его перекрывает жир. Брала повторно креветки они не плохие, лимонады вкусные тут бесспорно. Ещё брала десерт золото, абсолютно не женится сочетание продуктов в адаптации этого десерта, просто не стоит своих денег, к сожалению. Официанты подсаживаются за столик. В конце каждого уноса блюда девушка очень дотошно несколько раз спрашивала как вам, если ответ был которотким просила дополнить, у вас все таки реакторан, а не опрос студия. А так в целом место неплохое , вопрос в том какой вам попадет официант ну и повезут ли с блюдом из меню. Из того что было продигустированно могу сказать что своих денег не стоит, плюс потом болел живот.",2,АленаМ.,2025-05-01,Yandex
yandex_067,"Крутой интерьер, интересная музыка(репертуар очень подходит заведению), приятная атмосфера с приглашённым светом, вкусная еда, приятные цены. Единственный минус на мой взгляд это близко стоящие столы и малое количество места. Заведение рекомендую. Главное бронируйте столик, а то можете попасть за общий и слушать недовольные истории соседей🤣🤣",5,АлексейС.,2025-08-10,Yandex
yandex_068,"Галки - прекрасное место! Такой клиентоориентированный персонал - редкость и очень ценно! В меню не указан вес блюд. Например, салат битые огурцы - буквально на дне тарелки. А вот крем-брюле порция большая, но он становится теплым, после того как при мне горелкой сделали корочку. Я всё же не люблю теплый крем-брюле. Ситуацию сгладило наличие в комплекте сорбета и варенья. Ещё 
понравилось безалкогольное фирменное пиво Галки. Обязательно ещё вернусь! Ваш попкорн из креветок - лучший в Москве!",5,ИринаК.,2025-07-19,Yandex
yandex_069,"Необычная атмосфера, приглушённый свет. Дружелюбный персонал.

Татаки из говядины с костным мозгом. Прожарку можно выбрать, опаляют газовой горелкой при вас. Мясо очень нежное, почти не приходится жевать. Костный мозг оставил равнодушным.


Лазанья. Без оценки. Жара испортила вкусовые рецепторы, и организм",5,ПавелИванов,2025-07-15,Yandex
yandex_070,"Очень вкусная кухня и коктейли, но обслуживание оставляет вопросы. Официанты вместо заботы иногда проявляют надменность, это удивляет. 

Попросила принести трубочку для коктейля, который я знаю и люблю пить именно через трубочку, и вместо того, чтобы принести её и сказать «мы рекомендует попробовать без трубочки, на наш взгляд так вкуснее», я получила «его пьют без трубочки» как вердикт, без движения в сторону приборов. Пришлось настойчиво просить ее принести.
Что это за обслуживание, при котором приходится убеждать, что мне нужен прибор, который я вежливо попросила? 

Чувствую себя в шутке про заведения, где работают зумеры :)",4,Надежда,2025-08-26,Yandex
yandex_071,"Был подарен сертификат на посещение ресторана. Выбрали галки. И место расположения в центре, и отзывы хорошие. Сначала немного не могли освоиться,немного темно и шумно, но хорошее обслуживание и вкусная кухня расположили нас. Все понравилось, интересная подача,посуда, неожиданные сочетания вкусов, все покорило нас",5,ХВиктория,2025-04-15,Yandex
yandex_072,"Волшебное место с супер вкусной едой и божественными коктейлями! Официанты и обслуживание - отдельный кайф! Спасибо вам огромное, за вкус и атмосферу!!!",5,МарияИ.,2025-05-25,Yandex
yandex_073,"Очень приятное кафе с уютной атмосферой и вкусной кухней! Обслуживание на высшем уровне — персонал внимательный и доброжелательный. Особенно понравились блюда и напитки, всё было свежее и приготовлено с душой. Интерьер стильный, чистота и комфорт на пять с плюсом.",5,Честныйотзыв,2025-08-11,Yandex
yandex_074,"Была первый раз и безумно понравилось! Потрясающая кухня и потрясающие коктейли. Про обслуживание стоит сказать отдельно — особая благодарность официанту Анне за профессионализм и отзывчивость. Очень приятное и дружеское отношение, тот случай, когда сам официант создает потрясающую атмосферу и делает вечер еще более красочным. Очень советую это место, вы не пожалеете!",5,ElenaShalasueva,2025-05-18,Yandex
yandex_075,"Симпатичное место, с оговоркой если заскочить за бар и выпить интересных и вкусных коктейлей с закусками. 
Минусы:
- время брони не выдерживается. Мы компанией из 4-ех человек ждали пока освободят наш стол 33 минуты. 
- расположение столов и посадка. Такого я давно не видел. Я понимаю, времена сложные и хочется денег, но два стола усаживать почти в туалет, где тебя ограждает только штора и толпа людей постоянно стоит возле тебя. А ты, как в столыпинском вагоне, сидишь на сене. Реально, тюки сена. Нельзя туда сажать людей, которые делают кассу, как регулярную посадку. Сделайте вы этот закуток как зону ожидания. 
Итог: хорошее место с вкусным баром и посадкой в туалете.",3,АнастасияСвятская,2025-08-23,Yandex
yandex_076,"Очень атмосферное место🔥 с хорошей кухней и доброжелательными сотрудниками… Решили отметить там наш день свадьбы вдвоем и за одно и  протестировать кухню для дальнейших мероприятий. Столик бронировала в этот же день и сообщила администратору что будем впервые у них и не знаю как расположены столики и что у нас юбилей и хотим чтобы нас посадили по возможности не по среди толпы чтобы можно было пообщаться 🤗. Когда пришли и нас проводили к столику то оказалось что было все наоборот и он расположен был посередине других столов и мы практически касались других гостей этого заведения локтями🤦‍♀️… Муж мне сразу озвучил, что больше не доверит мне бронирование столов и заведения 🤣 ну в последствии после первого блюда и фужера вина нам стало покомфортнее и впечатление улучшилось, теснота отступила на второй план 😂. Подведу итог - однозначно мы еще сюда вернемся !",5,ВероникаСмирнова,2025-09-28,Yandex
yandex_077,"Мы, конечно, были в стае и заходили в Галки, но после того, как официант Даша провела нам экскурсию по ресторану и рассказала историю с начала основания, мы еще больше влюбились в это место! Блюда просто взрыв вкуса, я не знаю, как они это делают и, конечно, коктейли. Но самое главное, это отношение, очень душевно и тепло.",5,АндрейЛемешев,2025-09-02,Yandex
yandex_078,"Категорически не рекомендую, ходила сюда с 2019 года и больше не вернусь. Кухня стала весьма посредственной, салаты чуть лучше чем в массмаркете типа ""Шоколадницы"", коктейли примерно того же уровня. Последней вишенкой на торте стала администратор, которая после того, как мы ответили на вопрос бармена,что нам не особо понравилось, подошла и стала докапываться, почему же мы доели предложенные блюда, а не вернули их на кухню и вообще:""гости, которые к нам ходят давно знают, что надо вернуть, это вещдок, су-шеф доработает"". Короче, сами еще и виноваты))))) Больше ни ногой, в Москве достаточно много заведений этой же ценовой категории, с вежливым персоналом, интересной подачей и абсолютно другими вкусовыми впечатлениями.",1,ВикторияБогданова,2025-04-11,Yandex
yandex_079,"Очень любим галки! Один из любимых баров Москвы. Музыка, атмосфера, идея, вкусные коктейли и еда в целом, если не прикапываться к мелочам просто топ) Классно, что бар адекватно оценивает силу новых и старых позиций и оставляет только сильные блюда, с легкостью меняя более слабые позиции на новые. Так веселее и разнообразнее для нас - постоянных гостей ❤️",5,Rita,2025-04-17,Yandex
yandex_080,"Хороший бар, места нужно бронировать. Очень вкусно. Раздражает ограничение по времени 2 часа. Такая вкусная еда и барное меню, что хочется есть и наслаждаться, а не торопится.",5,Ася,2025-08-09,Yandex
yandex_081,"Давно хотел попасть и наконец-то посетили данное заведение. В целом впечатления двоякие. Еда и напитки очень понравились, все было вкусно, но вот обслуживание... Видимо сегодня официанты были не в духе или у них такая концепция работы. Общение сухое, как будто через силу, а ситуация что официанта пришлось 5 мин звать и никто не обратил внимания, ну я даже не знаю. Иметь такую крутую кухню и такой скудный сервис, странный контраст.",3,РусланОрозакунов,2025-09-12,Yandex
yandex_082,"Посетили «Галки» с подругой в выходной день. Были удивлены, что в 16:00 часов дня в заведении была практически полная посадка, но, благо, у нас была заранее оформлена бронь.
Сразу хочу отметить классных официантов. Мы не могли определиться с блюдами, но Софья подробно рассказала про самые лучшие и популярные позиции из меню и помогла выбрать то, что нам действительно понравится. Все блюда оставили положительные впечатления: рыба, курица, пончики, лимонад и коктейли попали в яблочко. 
Заведение однозначно рекомендую и добавляю в свой личный топ-лист ресторанов Москвы!",5,Александра,2025-03-31,Yandex
yandex_083,"Место для тех, кто ценит вкусную еду и правильно приготовленное мясо (именно той прожарки, какую попросишь). Место очень популярное, поэтому столик лучше бронировать. Сама атмосфера при полном зале не очень уютная: громкая музыка, шум голосов, которые пытаются перекричать музыку); столики маленькие, стоят очень близко к друг другу. Обслуживание на высоте, быстрое, официанты приветливые, готовы сделать все, чтобы вам понравилось там отдыхать. Сходить сюда однозначно стоит. Единственный совет: не соглашайтесь на столик «на сеновале», там туалет рядом. Меня очень удивило, когда я заметила там столики по пути в уборную (их всего два), да, кто-то там отдыхал, но я бы точно не согласилась на такое месторасположение.",5,Elena,2025-01-18,Yandex
yandex_084,"Сотрудники заведения очень любят это место и ценят свою камерность, по этой причине у них нет ни одной вывески, и, к сожалению, если ты не обладаешь хорошим навыком пространственного ориентирования или коммуникативностью, чтобы спрашивать незнакомых людей, где найти Галки, то, увы, тебе придётся кружить вокруг да около. У нас с супругой была годовщина, и мы на этом фоне поругались, и вечер был испорчен от слова совсем. Еда вкусная, персонал вежливый. На двоих заплатили 7К: 2 закуски, 2 вторых, 3 коктейля и десерт фирменный. Атмосфера интересная, но пол остался подвальным, где, собственно, и находится зал.",3,АнтонСало,2025-08-22,Yandex
yandex_085,"Антуражное местечко со своей атмосферой. Рекомендую к посещению. По еде остались очень довольны - пицца с беконом, утка с манго и страчателлой. Всё вкусно. По коктейлям тоже ок, но бывало и вкуснее. У нас был стол у стены на 4х человек, было комфортно. В центре зала сидеть было бы очень тесно. Единственное, что испортило впечатление - это громкая музыка и неприятные арома палочки, которые жгли вместе со свечами (в подвальном помещение, где и так довольно душно). Хотелось сбежать уже оттуда, этот запах стоял в носу и горле. Астматикам и аллергикам не советую.
Официант была довольно внимательная.
Туалеты чистые, также оформленные в общей стилистике заведения.",4,АлександраСергеева,2025-03-26,Yandex
yandex_086,"Очень атмосферное место.Креативное меню,  вкусная еда и коктейли. В отличии от других мест, заведение довольно шумное, но это больше добавляет атмосферы и создает настроения «стаи».",5,Yana,2025-04-27,Yandex
yandex_087,"Ооочень атмосферное местечко. Заказывать столик надо заранее. Оригинальные коктейли. Интересные блюда. Я брал рёбрышки, остался в восторге. Есть в заведении свои правила, так например трубочки к коктейлям не подают, по крайней мере так нам сказали. Думаю придем сюда ещё ни раз.",5,ДмитрийНуриев,2025-06-22,Yandex
yandex_088,"Честно говоря, пошли в это место из-за высокого рейтинга. Посмотрели ассортимент блюд, решили, что выберем себе по вкусу.
По итогу: во-первых, посадили под вентилятор на потолке, и на меня конкретно дуло. Но позже мы подвинулись, когда ушли другие посетители рядом.
Во-вторых: ожидание подачи супа составило 50 минут! Это нонсенс какой-то. И то, когда уже официанта сами позвали и спросили, где же наша еда?

Что касается закусок, то на вид все очень красиво 😍, а на вкус моя подруга вообще очень разочаровалась( заказала себе утку с грушей и страчателой).
Я заказала батат на гриле с гуакамоле - они оказались совсем пресные, никаких специй. В общем, на троечку.

Суп тыквенный с уткой неплох. Но ждать почти час - это перебор.

А вот картошка с угрём была вкусной. Поэтому ставлю 3 звезды, а не 2.

Вообще наверное для тех, кто хочет просто выпить и взять закуски - место понравится.",3,ЖаннаРябова,2025-04-17,Yandex
yandex_089,"По еде ничего особенного.
По коктейлям супер, но дороговато на мой взгляд.

Очень странное расположение в подвале...
Статусу Ultima точно не соответствует, по сравнению с ресторанами Ultima в СПб.",4,ИринаЧернова,2025-05-04,Yandex
yandex_090,"Место считаю переоценённым. Персонал приятный, но на этом всё. Очень некомфортная посадка (есть любимые места с плотной посадкой, когда также трёшься спинами с соседом, но ощущается иначе), ужасные стулья (хотелось скорее уйти, настолько было неудобно), еда невкусная («никакая»). Горячее блюдо с лисичками было водянистым и холодным, как будто соль пожалели. Шумно (это на любителя). Вернуться не хочется совсем (даже бесплатно). Справедливости ради отмечу, что Том Ям был ничего.",3,ВикторияКропоткина,2025-07-07,Yandex
yandex_091,"Вкусно, достойный выбор блюд, вопросов по еде нет. Единственное, что меня смутило (я очень брезгливый человек в плане гигиены) это подача некоторых блюд на деревянных подносах-""тарелках"".  Не могу понять как в общепите можно использовать дерево для подачи блюд, как его обрабатывают после клиента, чтобы убить все бактерии. Я , наверное, предпочту обычную тарелку такое подаче, поскольку это гарантирует мою безопасность.",4,ЕкатеринаП.,2025-04-28,Yandex
yandex_092,"Бронировали столик на четверых в среду вечером. Бронь задержали на 20 минут. Не предложили ничего, кроме уникальной возможности продлить время пребывания на время ожидания. Столик на четверых оказался углом с двумя журнальными столиками, разделенных между собой колонной, и стогами сена вместо стульев. Музыка играла громко, как в клубе, собеседника не слышно. На просьбу сделать потише персонал отреагировал не особо дружелюбно и совершенно незаинтересованно - как играет, так играет, может быть узнаю, можно ли сделать тише. 
Не понял, что именно заставляет людей писать хорошие отзывы и как такое место попадает в Яндекс Ультима - даже на «хорошее место» не тянет.
Две звезды, потому что кухня в целом норм и официант старался",2,АлександрЕ,2025-04-10,Yandex
yandex_093,"Ставлю 5 звезд, потому что вкусно, отличный сервис, ребята пытаются для вас что-то подобрать по еде и напиткам, если вы плохо понимаете, чего хочется. Но вот с бронированием нужно заморачиваться сильно заранее, потому что народ сидит всегда и лучшие столы занимают сразу",5,ЮлияКлочкова,2025-05-09,Yandex
yandex_094,"Ресторан классный, блюда и обслуживание очень достойно, официант Илья классный, помог с выбором. Но хочется посоветовать девушке с короткой стрижкой быть более приветливой к людям с детьми или на сайте написать, что в ваше заведение с детьми нельзя, тк на вопрос «есть ли детский стульчик?» получили ответ « детских стульев нет, и вообще ничего для детей здесь нет». К слову, потом нам дали даже карандаши и раскраски, но осадочек остался.",4,Катя,2025-07-20,Yandex
yandex_095,"Понравилось. Пили, ели. Отличный персонал, обслуживание. Необычная концепция. Было прям вкусно. Обслуживание достаточно быстрое, атмосфера классная, дизайн достойный. Еда и напитки принесли удовольствие)",5,МихаилСурков,2025-04-20,Yandex
yandex_096,"Хорошее место для того, чтобы провести вечер в Москве. Очень вкусные щёчки с толчёнкой, можно язык проглотить. Сидели с подругой в темном зале, обстановка приятная, интерьер запоминающийся. Из минусов: неоправданно высокие цены на коктейли, столы очень близко друг к другу расположены.",4,АннаНиколаенко,2025-06-18,Yandex
yandex_097,"Тесно, неудобно, искусственно созданный спрос, это все весомый минус. Кухня при том вкусная, то что брали понравилось, коктейли из хорошего алкоголя, голова не болит. Очень темно, что ешь не видно. На входе совсем мрак, ноги переломать можно. Депозит от 3 тыс за человека на 1,5 часа (посидеть на стоге сена желаете?))) места по лучше немного по дороже уже, 5 тыс на человека.",4,Анна,2025-08-10,Yandex
yandex_098,"Атмосферное место, в котором можно провести время в центре Москвы. Было вкусно и аутентично) Мне, как любителю трюфеля, угодили 🤍",5,ВикторияИзмайлова,2025-06-20,Yandex
yandex_099,"Приятное место в центре Москвы. Находится оно среди домов, поэтому имеет уютную атмосферу. Еда красивая и очень вкусная, принесли быстро, официанты были вежливы. Понравилось, цены приемлемые для такого уровня",5,АннаАфонина,2025-09-11,Yandex
yandex_100,"Уютный ресторан с атмосферным интерьером и вкусной кухней. Хорошие стейки, тартар и десерты. Обслуживание внимательное, но в выходные может быть загружено. Цены средние по Москве. Отлично подходит для ужина или встречи с друзьями.",5,Леон.С,2025-05-01,Yandex
yandex_101,"Посетили «Галки» по совету друзей, которые очень рекомендовали это место. К сожалению, впечатления оказались далеки от ожиданий. Столик бронировали заранее на двоих, но по приходе выяснилось, что все занято, и нас посадили за сенокос)) (хотя потом пересадили за стол).

Заказали по два блюда и десерт. Еду принесли только через полчаса. Еда не самая плохая, однако ожидали лучшего. Но больше всего удивило отношение — спустя всего 20 минут после подачи блюд к нам подошла хостес и прямо намекнула, что нам уже пора освобождать место, хотя десерты так и не были поданы.

Кроме того, у одного из нас был день рождения. Но настроение подпортили.

Остался неприятный осадок. Заведение, на мой взгляд, сильно переоценено, кухня не очень, а сервис — откровенно слабый.
 Точно не вернусь и не советую тем, кто ценит уважение к гостям.",2,ИгнатХмелевский,2025-08-27,Yandex
